,1,10,100,1000,10000,100000,1000000,10000000,100000000,1000000000
0.0,0.24400000000000002,0.23819999999999997,0.2329,0.22790000000000002,0.21809999999999996,0.22119999999999998,0.24750000000000003,0.2394,0.23149999999999996,0.24630000000000007
0.1111111111111111,0.23309999999999997,0.23109999999999997,0.24480000000000005,0.2353,0.23890000000000003,0.23659999999999998,0.2304,0.2266,0.2119,0.24119999999999997
0.2222222222222222,0.24280000000000002,0.241,0.2468,0.23579999999999998,0.2428,0.24509999999999998,0.24450000000000002,0.23630000000000004,0.23370000000000002,0.22670000000000004
0.3333333333333333,0.22160000000000007,0.2412,0.2372,0.24130000000000007,0.2223,0.2445,0.24499999999999997,0.23059999999999994,0.23850000000000005,0.231
0.4444444444444444,0.2364,0.2517,0.2225,0.2271,0.23110000000000003,0.23170000000000004,0.20499999999999996,0.22700000000000004,0.24399999999999994,0.23619999999999997
0.5555555555555556,0.21559999999999999,0.228,0.23,0.22040000000000004,0.2383,0.231,0.23420000000000005,0.24170000000000003,0.23340000000000002,0.24900000000000003
0.6666666666666666,0.24440000000000006,0.24530000000000002,0.21879999999999997,0.23539999999999991,0.2309,0.24170000000000003,0.22620000000000004,0.2199,0.22949999999999995,0.24409999999999996
0.7777777777777777,0.2473,0.2314,0.21610000000000004,0.24069999999999994,0.23839999999999997,0.2274,0.22069999999999998,0.24229999999999996,0.23770000000000002,0.2226
0.8888888888888888,0.22380000000000003,0.2507,0.24000000000000005,0.24720000000000006,0.23230000000000003,0.23360000000000003,0.23550000000000001,0.23639999999999997,0.23070000000000002,0.244
1.0,0.2419,0.23989999999999997,0.22560000000000002,0.23090000000000002,0.23759999999999998,0.2462,0.24550000000000005,0.2293,0.23,0.25189999999999996
